comments,condition,difficulty,id,images,imageset,length,worker,description,image,time
,control,1.0,3ZPBJO59KTYNDS1G5TZ8D5N664RHD7,A,A,1.0,ACSS93E03ZUGX,A side by side refrigerator door is open and a dog is sitting inside of it on a dog bed.,https://imagecaptioningicl.azurewebsites.net/static/images/000000010324.jpg,16511
,essential,1.0,3LEIZ60CDNWX1NOTZZ0DRG8LB9T9Z8,C,C,1.0,ACSS93E03ZUGX,Several men are holding leashes that are attached to a large gray cow.,https://imagecaptioningicl.azurewebsites.net/static/images/000000002415.jpg,19122
,essential,1.0,3LEIZ60CDNWX1NOTZZ0DRG8LB9T9Z8,C,C,1.0,ACSS93E03ZUGX,Several people are on top of a double decker bus that has a large rainbow flag draped over it.,https://imagecaptioningicl.azurewebsites.net/static/images/000000011494.jpg,17023
,essential,1.0,3LEIZ60CDNWX1NOTZZ0DRG8LB9T9Z8,C,C,1.0,ACSS93E03ZUGX,A red motorcycle is parked next to a sign that says White Mountain National Forest.,https://imagecaptioningicl.azurewebsites.net/static/images/000000005213.jpg,14655
,essential,1.0,3LEIZ60CDNWX1NOTZZ0DRG8LB9T9Z8,C,C,1.0,ACSS93E03ZUGX,A large clock that reads 1:53 is on a post adjacent to a street lamp. ,https://imagecaptioningicl.azurewebsites.net/static/images/000000009172.jpg,36292
,essential,1.0,3LEIZ60CDNWX1NOTZZ0DRG8LB9T9Z8,C,C,1.0,ACSS93E03ZUGX,A tennis player wearing all white is standing on a tennis court while a crowd watches.,https://imagecaptioningicl.azurewebsites.net/static/images/000000016308.jpg,17634
,essential,1.0,3LEIZ60CDNWX1NOTZZ0DRG8LB9T9Z8,C,C,1.0,ACSS93E03ZUGX,Several people wearing cap and gowns are outside while a woman holding an umbrella smiles.,https://imagecaptioningicl.azurewebsites.net/static/images/000000004975.jpg,20134
,control,3.0,3WLEIWSYHSE0AI3084FRHMW29D6H22,A,A,2.0,A2ESBX4C2Q6TQY,Three men dressed in pink uniforms are holding balls,https://imagecaptioningicl.azurewebsites.net/static/images/000000008305.jpg,25959
,control,3.0,3WLEIWSYHSE0AI3084FRHMW29D6H22,A,A,2.0,A2ESBX4C2Q6TQY,A man is sitting on a park bench surrounded by pigeons.,https://imagecaptioningicl.azurewebsites.net/static/images/000000002142.jpg,15419
,control,3.0,3WLEIWSYHSE0AI3084FRHMW29D6H22,A,A,2.0,A2ESBX4C2Q6TQY,"Two horses, one white and one black with riders on them are up on their hind legs.",https://imagecaptioningicl.azurewebsites.net/static/images/000000000049.jpg,29664
,control,3.0,3WLEIWSYHSE0AI3084FRHMW29D6H22,A,A,2.0,A2ESBX4C2Q6TQY,A bride and a groom are walking out of a building holding hands.,https://imagecaptioningicl.azurewebsites.net/static/images/000000009372.jpg,26128
,control,3.0,3WLEIWSYHSE0AI3084FRHMW29D6H22,A,A,2.0,A2ESBX4C2Q6TQY,A large clock is on two sides of a building tower.,https://imagecaptioningicl.azurewebsites.net/static/images/000000003080.jpg,15321
,control,3.0,3WLEIWSYHSE0AI3084FRHMW29D6H22,A,A,2.0,A2ESBX4C2Q6TQY,A refrigerator door is open showing that it is full of food and also has a dog laying in it.,https://imagecaptioningicl.azurewebsites.net/static/images/000000010324.jpg,32319
please allow a little more time.,essential,3.0,3WETL7AQWX5DF7FOB2SNBZY4AIG53L,D,D,3.0,A1S88VQY8G8CNC,an adult is speaking with a boy who is about five years old; the child looks very frustrated.,https://imagecaptioningicl.azurewebsites.net/static/images/000000006579.jpg,89726
please allow a little more time.,essential,3.0,3WETL7AQWX5DF7FOB2SNBZY4AIG53L,D,D,3.0,A1S88VQY8G8CNC,approximately sixty people are on a large field of grass.  most of the people are standing in the distance but six are close to the camera. there are males and females visible and they are teenagers or in their early twenties.,https://imagecaptioningicl.azurewebsites.net/static/images/000000006780.jpg,120694
please allow a little more time.,essential,3.0,3WETL7AQWX5DF7FOB2SNBZY4AIG53L,D,D,3.0,A1S88VQY8G8CNC,a man who is about 30 years old is holding a yellow frisbee as he stands alone  in an area with many trees.,https://imagecaptioningicl.azurewebsites.net/static/images/000000007069.jpg,75027
please allow a little more time.,essential,3.0,3WETL7AQWX5DF7FOB2SNBZY4AIG53L,D,D,3.0,A1S88VQY8G8CNC,a male  tennis player who is about twenty five years old is looking to his left; the match is not in progress as this is going on.,https://imagecaptioningicl.azurewebsites.net/static/images/000000011567.jpg,69999
please allow a little more time.,essential,3.0,3WETL7AQWX5DF7FOB2SNBZY4AIG53L,D,D,3.0,A1S88VQY8G8CNC,a red and blue bicycle is partially visible; it is under an object  that is circular and is black with some white spots.  there are no people visible.,https://imagecaptioningicl.azurewebsites.net/static/images/000000018766.jpg,109066
please allow a little more time.,essential,3.0,3WETL7AQWX5DF7FOB2SNBZY4AIG53L,D,D,3.0,A1S88VQY8G8CNC,"a yellow fire hydrant is a couple of feet away fro an empty shopping cart,  both objects are on a thin grassy area and there are no people.",https://imagecaptioningicl.azurewebsites.net/static/images/000000005755.jpg,48383
,control,1.0,3QAPZX2QN8APZIX4AW86BUXLNW602L,D,D,2.0,A14PFRHG0A2YY9,America solider handing stuff animal to a Honduran child.,https://imagecaptioningicl.azurewebsites.net/static/images/000000006579.jpg,72379
,control,1.0,3QAPZX2QN8APZIX4AW86BUXLNW602L,D,D,2.0,A14PFRHG0A2YY9,Soccer being played in the park on a sunny day.,https://imagecaptioningicl.azurewebsites.net/static/images/000000006780.jpg,43378
,control,1.0,3QAPZX2QN8APZIX4AW86BUXLNW602L,D,D,2.0,A14PFRHG0A2YY9,Man holding a frisbee at the twelfth hole at a frisbee golf course.,https://imagecaptioningicl.azurewebsites.net/static/images/000000007069.jpg,107946
,control,1.0,3QAPZX2QN8APZIX4AW86BUXLNW602L,D,D,2.0,A14PFRHG0A2YY9,Professional tennis player express his dismay on the tennis court.,https://imagecaptioningicl.azurewebsites.net/static/images/000000011567.jpg,47455
,control,1.0,3QAPZX2QN8APZIX4AW86BUXLNW602L,D,D,2.0,A14PFRHG0A2YY9,Umbrella fasten to the main bar of a bicycle on a rainy day.,https://imagecaptioningicl.azurewebsites.net/static/images/000000018766.jpg,52478
,control,1.0,3QAPZX2QN8APZIX4AW86BUXLNW602L,D,D,2.0,A14PFRHG0A2YY9,Empty shopping cart placed next to a fire hydrant with weeds growing around it.,https://imagecaptioningicl.azurewebsites.net/static/images/000000005755.jpg,90813
,time,3.0,3YT88D1N0CVGXQ0RIPWTDOHM78C3K5,B,B,3.0,AA9V4NE8SOA4I,A boy and a man are playing a game on a tv.,https://imagecaptioningicl.azurewebsites.net/static/images/000000011034.jpg,32720
,time,3.0,3YT88D1N0CVGXQ0RIPWTDOHM78C3K5,B,B,3.0,AA9V4NE8SOA4I,A man sits on a wooden bench with two big dogs near him.,https://imagecaptioningicl.azurewebsites.net/static/images/000000002400.jpg,28846
,time,3.0,3YT88D1N0CVGXQ0RIPWTDOHM78C3K5,B,B,3.0,AA9V4NE8SOA4I,Four people are crossing a road on bicycles closely together.,https://imagecaptioningicl.azurewebsites.net/static/images/000000001053.jpg,33381
,time,3.0,3YT88D1N0CVGXQ0RIPWTDOHM78C3K5,B,B,3.0,AA9V4NE8SOA4I,A police officer atop a large horse watches traffic.,https://imagecaptioningicl.azurewebsites.net/static/images/000000007524.jpg,31933
,time,3.0,3YT88D1N0CVGXQ0RIPWTDOHM78C3K5,B,B,3.0,AA9V4NE8SOA4I,A vase sits behind a clear box in a well lit room.,https://imagecaptioningicl.azurewebsites.net/static/images/000000003325.jpg,31366
,time,3.0,3YT88D1N0CVGXQ0RIPWTDOHM78C3K5,B,B,3.0,AA9V4NE8SOA4I,A small car is parked near an electrical charging station.,https://imagecaptioningicl.azurewebsites.net/static/images/000000012109.jpg,34630
,control,2.0,369J354OFH7ASNRQB09CMZ1DAIZ6GD,A,A,3.0,AA9V4NE8SOA4I,Three men dressed for sports are holding balls and staring in the same direction.,https://imagecaptioningicl.azurewebsites.net/static/images/000000008305.jpg,44830
,control,2.0,369J354OFH7ASNRQB09CMZ1DAIZ6GD,A,A,3.0,AA9V4NE8SOA4I,A man is sitting on a park bench surrounded by pigeons.,https://imagecaptioningicl.azurewebsites.net/static/images/000000002142.jpg,34985
,control,2.0,369J354OFH7ASNRQB09CMZ1DAIZ6GD,A,A,3.0,AA9V4NE8SOA4I,Two men on horses are forcing the animals to rear up on their hind legs.,https://imagecaptioningicl.azurewebsites.net/static/images/000000000049.jpg,100592
,control,2.0,369J354OFH7ASNRQB09CMZ1DAIZ6GD,A,A,3.0,AA9V4NE8SOA4I,A group of people are lined up near a door as a couple dressed for marriage pass by.,https://imagecaptioningicl.azurewebsites.net/static/images/000000009372.jpg,65159
,control,2.0,369J354OFH7ASNRQB09CMZ1DAIZ6GD,A,A,3.0,AA9V4NE8SOA4I,A large clock stands in front of a multi-story office building.,https://imagecaptioningicl.azurewebsites.net/static/images/000000003080.jpg,44147
,control,2.0,369J354OFH7ASNRQB09CMZ1DAIZ6GD,A,A,3.0,AA9V4NE8SOA4I,A two door refrigerator stands open with a dog sitting in it.,https://imagecaptioningicl.azurewebsites.net/static/images/000000010324.jpg,24683
,essential,1.0,3X4JMASXCQ6JNVX0TP1HCN0PH2MB01,A,A,2.0,A14PFRHG0A2YY9,Men in pink uniforms holding volleyballs standing on a volleyball court in a gym. ,https://imagecaptioningicl.azurewebsites.net/static/images/000000008305.jpg,78420
,essential,1.0,3X4JMASXCQ6JNVX0TP1HCN0PH2MB01,A,A,2.0,A14PFRHG0A2YY9,Man sitting on a park bench feeding a numerous amounts of pigeons.,https://imagecaptioningicl.azurewebsites.net/static/images/000000002142.jpg,64738
,essential,1.0,3X4JMASXCQ6JNVX0TP1HCN0PH2MB01,A,A,2.0,A14PFRHG0A2YY9,Two horse riders perform tricks by having their horse stand on their hind legs.,https://imagecaptioningicl.azurewebsites.net/static/images/000000000049.jpg,94186
,essential,1.0,3X4JMASXCQ6JNVX0TP1HCN0PH2MB01,A,A,2.0,A14PFRHG0A2YY9,A lovely Asian couple coming out of the church after getting married surrounded by the guest.,https://imagecaptioningicl.azurewebsites.net/static/images/000000009372.jpg,54399
,essential,1.0,3X4JMASXCQ6JNVX0TP1HCN0PH2MB01,A,A,2.0,A14PFRHG0A2YY9,Large modern clock associated with a company building in a courtyard with the time reading as 3:22.,https://imagecaptioningicl.azurewebsites.net/static/images/000000003080.jpg,111226
,essential,1.0,3X4JMASXCQ6JNVX0TP1HCN0PH2MB01,A,A,2.0,A14PFRHG0A2YY9,An open refrigerator stuff with unorganized food on all the shelves. ,https://imagecaptioningicl.azurewebsites.net/static/images/000000010324.jpg,66209
,control,3.0,3H0W84IWBOZ5USTJXTMMXR7XTPZER3,B,B,3.0,A1S88VQY8G8CNC,a male of about 25 years old is sitting next to a girl who is about four years old.  the girl is sitting on a love seat while the man is sitting on one of the arm rests of the love seat.  the man is looking straight ahead while the girl is focused on a small object she is holding.,https://imagecaptioningicl.azurewebsites.net/static/images/000000011034.jpg,107204
,control,3.0,3H0W84IWBOZ5USTJXTMMXR7XTPZER3,B,B,3.0,A1S88VQY8G8CNC,a smiling man of about fifty years old is sitting on a bench.  a gray and white dog is sitting to his right while a black and white dog is sitting to his left.  the entire area has grass on it.  ,https://imagecaptioningicl.azurewebsites.net/static/images/000000002400.jpg,64434
,control,3.0,3H0W84IWBOZ5USTJXTMMXR7XTPZER3,B,B,3.0,A1S88VQY8G8CNC,five people on bicycles are riding across a road while a partially shown gray car waits for them to cross the road.  there is a lot of grass on the right and there is a traffic light on the left.,https://imagecaptioningicl.azurewebsites.net/static/images/000000001053.jpg,102271
,control,3.0,3H0W84IWBOZ5USTJXTMMXR7XTPZER3,B,B,3.0,A1S88VQY8G8CNC,a child who is only visible from the back is sitting on a brown horse on a street near a thin area of grass.  there is a man of about fifty years old is on a stationary motorcycle and he is looking at the horse.  in the distance there are about 10 people on a sidewalk.,https://imagecaptioningicl.azurewebsites.net/static/images/000000007524.jpg,136711
,control,3.0,3H0W84IWBOZ5USTJXTMMXR7XTPZER3,B,B,3.0,A1S88VQY8G8CNC,"a large, fancy brown mug is on display in a museum.  there are pictures of 2 people and a horse on the mug.  one person can be seen behind the mug; this person is facing the opposite direction of the mug.",https://imagecaptioningicl.azurewebsites.net/static/images/000000003325.jpg,108816
,control,3.0,3H0W84IWBOZ5USTJXTMMXR7XTPZER3,B,B,3.0,A1S88VQY8G8CNC,"a very small dark red car is parked near a sidewalk. there is a sign marked ""P"" next to the car. trees are on the other side of the street.",https://imagecaptioningicl.azurewebsites.net/static/images/000000012109.jpg,80442
good HIT - I hope I did what you needed - I might have went into too much detail? ,essential,2.0,3ITXP059P0GP6NFOQJXIKHPLKZESJQ,D,D,2.0,AHV4U78TUUDKI,A little boy holding stuffed animals looks very upset and afraid of a female soldier talking to him. ,https://imagecaptioningicl.azurewebsites.net/static/images/000000006579.jpg,65204
good HIT - I hope I did what you needed - I might have went into too much detail? ,essential,2.0,3ITXP059P0GP6NFOQJXIKHPLKZESJQ,D,D,2.0,AHV4U78TUUDKI,A large group of coed students are playing a game with a frisbee with one girl in possession of the frisbee while on the grass while another girl approaches her running. ,https://imagecaptioningicl.azurewebsites.net/static/images/000000006780.jpg,107731
good HIT - I hope I did what you needed - I might have went into too much detail? ,essential,2.0,3ITXP059P0GP6NFOQJXIKHPLKZESJQ,D,D,2.0,AHV4U78TUUDKI,A man wearing sunglasses and holding a yellow frisbee is on a disc golf course and he is about to start the twelfth hole. ,https://imagecaptioningicl.azurewebsites.net/static/images/000000007069.jpg,67013
good HIT - I hope I did what you needed - I might have went into too much detail? ,essential,2.0,3ITXP059P0GP6NFOQJXIKHPLKZESJQ,D,D,2.0,AHV4U78TUUDKI,A male tennis player on a multicolored court is wincing in pain and making a face. ,https://imagecaptioningicl.azurewebsites.net/static/images/000000011567.jpg,46240
good HIT - I hope I did what you needed - I might have went into too much detail? ,essential,2.0,3ITXP059P0GP6NFOQJXIKHPLKZESJQ,D,D,2.0,AHV4U78TUUDKI,A blue bicycle with a folded red umbrella attached to the cross bar is sitting underneath a very large and ornate fountain. ,https://imagecaptioningicl.azurewebsites.net/static/images/000000018766.jpg,64070
good HIT - I hope I did what you needed - I might have went into too much detail? ,essential,2.0,3ITXP059P0GP6NFOQJXIKHPLKZESJQ,D,D,2.0,AHV4U78TUUDKI,A blue shopping cart from Rite Aid has been placed on a curb next to a yellow hydrant. ,https://imagecaptioningicl.azurewebsites.net/static/images/000000005755.jpg,58860
,control,4.0,3LBXNTKX0VS8WSOEYHCSUVSAXK59X1,C,C,3.0,A3V2XCDF45VN9X,A group of people tied the cow with a rope.,https://imagecaptioningicl.azurewebsites.net/static/images/000000002415.jpg,52036
,control,4.0,3LBXNTKX0VS8WSOEYHCSUVSAXK59X1,C,C,3.0,A3V2XCDF45VN9X,A lot of protestors stand on the bus and wave to the people around.,https://imagecaptioningicl.azurewebsites.net/static/images/000000011494.jpg,128814
,control,4.0,3LBXNTKX0VS8WSOEYHCSUVSAXK59X1,C,C,3.0,A3V2XCDF45VN9X,A motorcycle parked on the curbside but no driver.,https://imagecaptioningicl.azurewebsites.net/static/images/000000005213.jpg,56610
,control,4.0,3LBXNTKX0VS8WSOEYHCSUVSAXK59X1,C,C,3.0,A3V2XCDF45VN9X,A clock is located in front of the bridge in the city.,https://imagecaptioningicl.azurewebsites.net/static/images/000000009172.jpg,64081
,control,4.0,3LBXNTKX0VS8WSOEYHCSUVSAXK59X1,C,C,3.0,A3V2XCDF45VN9X,The famous tennis player is in the field.,https://imagecaptioningicl.azurewebsites.net/static/images/000000016308.jpg,28362
,control,4.0,3LBXNTKX0VS8WSOEYHCSUVSAXK59X1,C,C,3.0,A3V2XCDF45VN9X,"A mother is taking part in the graduation ceremony, and several mentors are around her.",https://imagecaptioningicl.azurewebsites.net/static/images/000000004975.jpg,99113
,control,1.0,3YGXWBAF74EJWO77QQKEZAWKAA3C46,B,B,2.0,A3K9GTQBOI7O5A,A kid sitting on a coach and a grown up playing a video game in the living room. The grownup has a white stirring wheel controller. ,https://imagecaptioningicl.azurewebsites.net/static/images/000000011034.jpg,47127
,control,1.0,3YGXWBAF74EJWO77QQKEZAWKAA3C46,B,B,2.0,A3K9GTQBOI7O5A,"A man sitting on a wooden bench in a park with two dogs, one by his feet and the other one at the other end of the bench. ",https://imagecaptioningicl.azurewebsites.net/static/images/000000002400.jpg,28187
,control,1.0,3YGXWBAF74EJWO77QQKEZAWKAA3C46,B,B,2.0,A3K9GTQBOI7O5A,Five people riding bicycles crossing the street in front of a silver car.,https://imagecaptioningicl.azurewebsites.net/static/images/000000001053.jpg,21999
,control,1.0,3YGXWBAF74EJWO77QQKEZAWKAA3C46,B,B,2.0,A3K9GTQBOI7O5A,A woman riding a horse having a conversation in the middle of the street with a cop that is riding a bike and blocking the way. There are a lot of people outside and it is a sunny day. ,https://imagecaptioningicl.azurewebsites.net/static/images/000000007524.jpg,90640
,control,1.0,3YGXWBAF74EJWO77QQKEZAWKAA3C46,B,B,2.0,A3K9GTQBOI7O5A,An orange vase that looks ancient with Egyptian culture pictures. The vase is inside a glass cage. ,https://imagecaptioningicl.azurewebsites.net/static/images/000000003325.jpg,38008
,control,1.0,3YGXWBAF74EJWO77QQKEZAWKAA3C46,B,B,2.0,A3K9GTQBOI7O5A,A small red and black car parked in the street. The day is really sunny. ,https://imagecaptioningicl.azurewebsites.net/static/images/000000012109.jpg,20106
,essential,2.0,3FTF2T8WLVFT7SJOOCG6SCE3OIZ9W8,D,D,2.0,A4T4577P6JL6R,A boy carrying white stuffed teddy bears looking sadly at a woman in camo who is also looking back at him in a crowd of people.,https://imagecaptioningicl.azurewebsites.net/static/images/000000006579.jpg,69920
,essential,2.0,3FTF2T8WLVFT7SJOOCG6SCE3OIZ9W8,D,D,2.0,A4T4577P6JL6R,a large open grassy field with many people standing and sitting across it in different positions. ,https://imagecaptioningicl.azurewebsites.net/static/images/000000006780.jpg,53490
,essential,2.0,3FTF2T8WLVFT7SJOOCG6SCE3OIZ9W8,D,D,2.0,A4T4577P6JL6R,a man holding a yellow frisbee standing next to a post with a sign on it in a very dry and densely vegetated area. ,https://imagecaptioningicl.azurewebsites.net/static/images/000000007069.jpg,63188
,essential,2.0,3FTF2T8WLVFT7SJOOCG6SCE3OIZ9W8,D,D,2.0,A4T4577P6JL6R,a man in a blue shirt standing on a tennis court holding a racket and a ball giving a sour face expression.,https://imagecaptioningicl.azurewebsites.net/static/images/000000011567.jpg,36418
,essential,2.0,3FTF2T8WLVFT7SJOOCG6SCE3OIZ9W8,D,D,2.0,A4T4577P6JL6R,a blue bicycle with an umbrella attached to it next to a large statue. ,https://imagecaptioningicl.azurewebsites.net/static/images/000000018766.jpg,39061
,essential,2.0,3FTF2T8WLVFT7SJOOCG6SCE3OIZ9W8,D,D,2.0,A4T4577P6JL6R,a yellow fire hydrant on a street corner with a blue shopping cart next to it. ,https://imagecaptioningicl.azurewebsites.net/static/images/000000005755.jpg,22942
,comprehensive,3.0,3TMSXRD2XAXBINGTKZ1DD6WKQ6BW1M,B,B,4.0,AVIEE6LDH0BT5,A dad and his son playing video game on the couch at the living room,https://imagecaptioningicl.azurewebsites.net/static/images/000000011034.jpg,65367
,comprehensive,3.0,3TMSXRD2XAXBINGTKZ1DD6WKQ6BW1M,B,B,4.0,AVIEE6LDH0BT5,A man sitting on a bench with his two dogs on a nature background,https://imagecaptioningicl.azurewebsites.net/static/images/000000002400.jpg,46119
,comprehensive,3.0,3TMSXRD2XAXBINGTKZ1DD6WKQ6BW1M,B,B,4.0,AVIEE6LDH0BT5,Five cyclists crossing a street while a white car waits,https://imagecaptioningicl.azurewebsites.net/static/images/000000001053.jpg,54530
,comprehensive,3.0,3TMSXRD2XAXBINGTKZ1DD6WKQ6BW1M,B,B,4.0,AVIEE6LDH0BT5,A kid on a horse in front of a police officer in a bike in the middle of the street,https://imagecaptioningicl.azurewebsites.net/static/images/000000007524.jpg,110921
,comprehensive,3.0,3TMSXRD2XAXBINGTKZ1DD6WKQ6BW1M,B,B,4.0,AVIEE6LDH0BT5,A prehistoric jar being displayed on a glass container in a museum,https://imagecaptioningicl.azurewebsites.net/static/images/000000003325.jpg,65807
,comprehensive,3.0,3TMSXRD2XAXBINGTKZ1DD6WKQ6BW1M,B,B,4.0,AVIEE6LDH0BT5,A red car waiting for pedestrians to pass on a crosswalk,https://imagecaptioningicl.azurewebsites.net/static/images/000000012109.jpg,50444
,essential,3.0,3C8HJ7UOPBRC877NO84IW2E55JAZMN,C,C,3.0,AK6Y1W8I7VT3A,A group of people are try to control and calm the bull in the green field which is near by the homes in day time. ,https://imagecaptioningicl.azurewebsites.net/static/images/000000002415.jpg,133481
,essential,3.0,3C8HJ7UOPBRC877NO84IW2E55JAZMN,C,C,3.0,AK6Y1W8I7VT3A,A group of people are going to the protest in the bus  and support to the LGBT community,https://imagecaptioningicl.azurewebsites.net/static/images/000000011494.jpg,75301
,essential,3.0,3C8HJ7UOPBRC877NO84IW2E55JAZMN,C,C,3.0,AK6Y1W8I7VT3A,A small and good looking two wheeler stand near by a road.  ,https://imagecaptioningicl.azurewebsites.net/static/images/000000005213.jpg,58288
,essential,3.0,3C8HJ7UOPBRC877NO84IW2E55JAZMN,C,C,3.0,AK6Y1W8I7VT3A,A clock shows the time 12:50 which is near by the bridge.  ,https://imagecaptioningicl.azurewebsites.net/static/images/000000009172.jpg,81068
,essential,3.0,3C8HJ7UOPBRC877NO84IW2E55JAZMN,C,C,3.0,AK6Y1W8I7VT3A,A tennis player practicing on the green field .,https://imagecaptioningicl.azurewebsites.net/static/images/000000016308.jpg,38889
,essential,3.0,3C8HJ7UOPBRC877NO84IW2E55JAZMN,C,C,3.0,AK6Y1W8I7VT3A,A graduates are going to get the degree with umbrella. ,https://imagecaptioningicl.azurewebsites.net/static/images/000000004975.jpg,39869
,essential,2.0,3H7Z272LXB4YOLNW1N515RX2VFDPLQ,C,C,3.0,A3HZFB2JLF3JMY,a bull is being dragged by a bunch of men,https://imagecaptioningicl.azurewebsites.net/static/images/000000002415.jpg,34144
,essential,2.0,3H7Z272LXB4YOLNW1N515RX2VFDPLQ,C,C,3.0,A3HZFB2JLF3JMY,a van full of people is driving around with a pride flag,https://imagecaptioningicl.azurewebsites.net/static/images/000000011494.jpg,13300
,essential,2.0,3H7Z272LXB4YOLNW1N515RX2VFDPLQ,C,C,3.0,A3HZFB2JLF3JMY,a bike is parked on the side of the road,https://imagecaptioningicl.azurewebsites.net/static/images/000000005213.jpg,18947
,essential,2.0,3H7Z272LXB4YOLNW1N515RX2VFDPLQ,C,C,3.0,A3HZFB2JLF3JMY,a huge clock is in the middle of the street ,https://imagecaptioningicl.azurewebsites.net/static/images/000000009172.jpg,31948
,essential,2.0,3H7Z272LXB4YOLNW1N515RX2VFDPLQ,C,C,3.0,A3HZFB2JLF3JMY,a tennis player is holding a racket  ,https://imagecaptioningicl.azurewebsites.net/static/images/000000016308.jpg,32366
,essential,2.0,3H7Z272LXB4YOLNW1N515RX2VFDPLQ,C,C,3.0,A3HZFB2JLF3JMY,people graduating holding umbrellas and smiling to the camera,https://imagecaptioningicl.azurewebsites.net/static/images/000000004975.jpg,80377
,comprehensive,2.0,3N4BPTXIOCP0WKDAX9SU0X7MEW0UKO,C,C,3.0,A1PTH9KTRO06EG,A group of men pull on a green string attached to the horns of a bull.,https://imagecaptioningicl.azurewebsites.net/static/images/000000002415.jpg,33525
,comprehensive,2.0,3N4BPTXIOCP0WKDAX9SU0X7MEW0UKO,C,C,3.0,A1PTH9KTRO06EG,A group of people stand on top a bus containing a gay pride flag along the side.,https://imagecaptioningicl.azurewebsites.net/static/images/000000011494.jpg,27309
,comprehensive,2.0,3N4BPTXIOCP0WKDAX9SU0X7MEW0UKO,C,C,3.0,A1PTH9KTRO06EG,A red exterior motocycle is parked on the side of the road on a highway.,https://imagecaptioningicl.azurewebsites.net/static/images/000000005213.jpg,17405
,comprehensive,2.0,3N4BPTXIOCP0WKDAX9SU0X7MEW0UKO,C,C,3.0,A1PTH9KTRO06EG,A tall clock on a lamp post outside in a vacant city street.,https://imagecaptioningicl.azurewebsites.net/static/images/000000009172.jpg,22227
,comprehensive,2.0,3N4BPTXIOCP0WKDAX9SU0X7MEW0UKO,C,C,3.0,A1PTH9KTRO06EG,Serena williams outside on a tennis court wearing white in a match.,https://imagecaptioningicl.azurewebsites.net/static/images/000000016308.jpg,18281
,comprehensive,2.0,3N4BPTXIOCP0WKDAX9SU0X7MEW0UKO,C,C,3.0,A1PTH9KTRO06EG,A group of older students at graduation for some sort of university.,https://imagecaptioningicl.azurewebsites.net/static/images/000000004975.jpg,20225
,comprehensive,1.0,3YT88D1N0CVGXQ0RIPWTDOHM1JH3KQ,A,A,2.0,A2CHDWKAYZ3P3E,Three male volleyball players are holding yellow and purple balls and wearing pink uniforms.,https://imagecaptioningicl.azurewebsites.net/static/images/000000008305.jpg,47758
,comprehensive,1.0,3YT88D1N0CVGXQ0RIPWTDOHM1JH3KQ,A,A,2.0,A2CHDWKAYZ3P3E,"An Asian man is wearing a black jacket, sitting on a wooden bench and is surrounded by pigeons.",https://imagecaptioningicl.azurewebsites.net/static/images/000000002142.jpg,48208
,comprehensive,1.0,3YT88D1N0CVGXQ0RIPWTDOHM1JH3KQ,A,A,2.0,A2CHDWKAYZ3P3E,A man with a spanish outfit is riding a black horse that is on its hind legs and another man wearing a spanish outfit is riding a white horse that is on its hind legs.,https://imagecaptioningicl.azurewebsites.net/static/images/000000000049.jpg,86944
,comprehensive,1.0,3YT88D1N0CVGXQ0RIPWTDOHM1JH3KQ,A,A,2.0,A2CHDWKAYZ3P3E,"An Asian man and woman are walking outside after their wedding, coming down the steps, surrounded by their family friends.",https://imagecaptioningicl.azurewebsites.net/static/images/000000009372.jpg,27730
,comprehensive,1.0,3YT88D1N0CVGXQ0RIPWTDOHM1JH3KQ,A,A,2.0,A2CHDWKAYZ3P3E,"An analog clock is standing on top of a brick building, which is in front of a larger glass-windowed building.",https://imagecaptioningicl.azurewebsites.net/static/images/000000003080.jpg,35849
,comprehensive,1.0,3YT88D1N0CVGXQ0RIPWTDOHM1JH3KQ,A,A,2.0,A2CHDWKAYZ3P3E,A refrigerator door is open with a white fluffy dog inside that is laying on his dog bed.,https://imagecaptioningicl.azurewebsites.net/static/images/000000010324.jpg,26396
,essential,2.0,3R6P78PK7O8GUL227DH5X9TRO1OTG5,B,B,3.0,A3CGQOJC28OVGN,"A boy is sitting on the couch, next to a man and they are playing a video game together.",https://imagecaptioningicl.azurewebsites.net/static/images/000000011034.jpg,52402
,essential,2.0,3R6P78PK7O8GUL227DH5X9TRO1OTG5,B,B,3.0,A3CGQOJC28OVGN,A man is sitting on the bench with two dogs sitting around him.,https://imagecaptioningicl.azurewebsites.net/static/images/000000002400.jpg,21895
,essential,2.0,3R6P78PK7O8GUL227DH5X9TRO1OTG5,B,B,3.0,A3CGQOJC28OVGN,A group of 5 bicycle riders are crossing the road in front of a car.,https://imagecaptioningicl.azurewebsites.net/static/images/000000001053.jpg,21659
,essential,2.0,3R6P78PK7O8GUL227DH5X9TRO1OTG5,B,B,3.0,A3CGQOJC28OVGN,A police officer riding a horse is talking to a police officer riding a motorcycle.,https://imagecaptioningicl.azurewebsites.net/static/images/000000007524.jpg,45041
,essential,2.0,3R6P78PK7O8GUL227DH5X9TRO1OTG5,B,B,3.0,A3CGQOJC28OVGN,A brown and tan vase depicting what looks like roman imagery is inside a glass case. It is sitting inside a museum.,https://imagecaptioningicl.azurewebsites.net/static/images/000000003325.jpg,40796
,essential,2.0,3R6P78PK7O8GUL227DH5X9TRO1OTG5,B,B,3.0,A3CGQOJC28OVGN,A very small vehicle is parked at a parking meter on an empty street.,https://imagecaptioningicl.azurewebsites.net/static/images/000000012109.jpg,32530
